Week_Start_Date,Week_End_Date,Quarter,Fiscal_Year,Quarter_Number,Week_Number_In_Quarter,Week_Number_Total,Year,Month,Month_Name,Region,Product,Payment_Plan,Revenue_Millions,Customer_Count,Trend_Type,Active_Events
01/31/2020,01/31/2020,2019 Q4,2019,Q4,14,14,2020,1,January,EMEA,Pro,Yearly,0.422473654434709,2112,seasonal_wave,EMEA_Pro_seasonal_wave
01/31/2020,01/31/2020,2019 Q4,2019,Q4,14,14,2020,1,January,EMEA,Business,Monthly,0.08006770112581284,4003,volatile_growth,EMEA_Business_volatile_growth
01/31/2020,01/31/2020,2019 Q4,2019,Q4,14,14,2020,1,January,EMEA,Business,Yearly,0.9488110603537198,4744,volatile_growth,EMEA_Business_volatile_growth
01/31/2020,01/31/2020,2019 Q4,2019,Q4,14,14,2020,1,January,EMEA,Enterprise,Monthly,0.07442675898550846,3721,market_correction,EMEA_Enterprise_market_correction
01/31/2020,01/31/2020,2019 Q4,2019,Q4,14,14,2020,1,January,EMEA,Enterprise,Yearly,0.8819923020296259,4409,market_correction,EMEA_Enterprise_market_correction
01/31/2020,01/31/2020,2019 Q4,2019,Q4,14,14,2020,1,January,APAC,Pro,Monthly,0.018323494550730898,916,gentle_acceleration,APAC_Pro_gentle_acceleration
01/31/2020,01/31/2020,2019 Q4,2019,Q4,14,14,2020,1,January,APAC,Pro,Yearly,0.21715713759120178,1085,gentle_acceleration,APAC_Pro_gentle_acceleration
01/31/2020,01/31/2020,2019 Q4,2019,Q4,14,14,2020,1,January,APAC,Business,Monthly,0.009980717165477482,499,slow_recovery,APAC_Business_slow_recovery
01/31/2020,01/31/2020,2019 Q4,2019,Q4,14,14,2020,1,January,APAC,Business,Yearly,0.1182990525380521,591,slow_recovery,APAC_Business_slow_recovery
01/31/2020,01/31/2020,2019 Q4,2019,Q4,14,14,2020,1,January,APAC,Enterprise,Monthly,0.020558440419074016,1027,sideways_drift,APAC_Enterprise_sideways_drift
01/31/2020,01/31/2020,2019 Q4,2019,Q4,14,14,2020,1,January,APAC,Enterprise,Yearly,0.24364736927043304,1218,sideways_drift,APAC_Enterprise_sideways_drift
01/31/2020,01/31/2020,2019 Q4,2019,Q4,14,14,2020,1,January,LATAM,Pro,Monthly,0.008893859928132542,444,cyclical_pattern,LATAM_Pro_cyclical_pattern
01/31/2020,01/31/2020,2019 Q4,2019,Q4,14,14,2020,1,January,LATAM,Pro,Yearly,0.10542515202245922,527,cyclical_pattern,LATAM_Pro_cyclical_pattern
01/31/2020,01/31/2020,2019 Q4,2019,Q4,14,14,2020,1,January,LATAM,Business,Monthly,0.020879905235753504,1043,seasonal_wave,LATAM_Business_seasonal_wave
01/31/2020,01/31/2020,2019 Q4,2019,Q4,14,14,2020,1,January,LATAM,Business,Yearly,0.24741309998010705,1237,seasonal_wave,LATAM_Business_seasonal_wave
01/31/2020,01/31/2020,2019 Q4,2019,Q4,14,14,2020,1,January,LATAM,Enterprise,Monthly,0.00695741710384895,347,cyclical_pattern,LATAM_Enterprise_cyclical_pattern
01/31/2020,01/31/2020,2019 Q4,2019,Q4,14,14,2020,1,January,LATAM,Enterprise,Yearly,0.08242510978146243,412,cyclical_pattern,LATAM_Enterprise_cyclical_pattern
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,NA,Pro,Monthly,0.020114746664933264,1005,steady_growth,NA_Pro_steady_growth
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,NA,Pro,Yearly,0.3505793256521509,1752,steady_growth,NA_Pro_steady_growth
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,NA,Business,Monthly,0.13963936461685714,6981,slow_recovery,NA_Business_slow_recovery
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,NA,Business,Yearly,2.4342134384813714,12171,slow_recovery,NA_Business_slow_recovery
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,NA,Enterprise,Monthly,0.1819959161535103,9099,steady_growth,NA_Enterprise_steady_growth
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,NA,Enterprise,Yearly,3.1725835684523256,15862,steady_growth,NA_Enterprise_steady_growth
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,EMEA,Pro,Monthly,0.030067773745746214,1503,seasonal_wave,EMEA_Pro_seasonal_wave
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,EMEA,Pro,Yearly,0.5241472753259405,2620,seasonal_wave,EMEA_Pro_seasonal_wave
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,EMEA,Business,Monthly,0.05148283523897924,2574,volatile_growth,EMEA_Business_volatile_growth
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,EMEA,Business,Yearly,0.8974098707606539,4487,volatile_growth,EMEA_Business_volatile_growth
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,EMEA,Enterprise,Monthly,0.06322580186738999,3161,steady_growth,EMEA_Enterprise_steady_growth
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,EMEA,Enterprise,Yearly,1.1022014295831228,5511,steady_growth,EMEA_Enterprise_steady_growth
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,APAC,Pro,Monthly,0.014455969171406548,722,gentle_acceleration,APAC_Pro_gentle_acceleration
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,APAC,Pro,Yearly,0.2519881711089046,1259,gentle_acceleration,APAC_Pro_gentle_acceleration
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,APAC,Business,Monthly,0.0085563926356021,427,slow_recovery,APAC_Business_slow_recovery
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,APAC,Business,Yearly,0.14916698005631276,745,slow_recovery,APAC_Business_slow_recovery
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,APAC,Enterprise,Monthly,0.011486114316647845,574,seasonal_wave,APAC_Enterprise_seasonal_wave
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,APAC,Enterprise,Yearly,0.2002003237497069,1001,seasonal_wave,APAC_Enterprise_seasonal_wave
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,LATAM,Pro,Monthly,0.007191864729361614,359,cyclical_pattern,LATAM_Pro_cyclical_pattern
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,LATAM,Pro,Yearly,0.12539208794875797,626,cyclical_pattern,LATAM_Pro_cyclical_pattern
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,LATAM,Business,Monthly,0.015820497077647034,791,seasonal_wave,LATAM_Business_seasonal_wave
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,LATAM,Business,Yearly,0.27572293004274645,1378,seasonal_wave,LATAM_Business_seasonal_wave
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,LATAM,Enterprise,Monthly,0.007424637136896756,371,cyclical_pattern,LATAM_Enterprise_cyclical_pattern
02/01/2020,02/07/2020,2020 Q1,2020,Q1,1,15,2020,2,February,LATAM,Enterprise,Yearly,0.1293893520505683,646,cyclical_pattern,LATAM_Enterprise_cyclical_pattern
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,NA,Pro,Monthly,0.03897733831002232,1948,steady_growth,NA_Pro_steady_growth
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,NA,Pro,Yearly,0.4131710233748762,2065,steady_growth,NA_Pro_steady_growth
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,NA,Business,Monthly,0.23047678999876048,11523,slow_recovery,NA_Business_slow_recovery
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,NA,Business,Yearly,2.4429624703507953,12214,slow_recovery,NA_Business_slow_recovery
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,NA,Enterprise,Monthly,0.22173578476407876,11086,steady_growth,NA_Enterprise_steady_growth
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,NA,Enterprise,Yearly,2.350319052151809,11751,steady_growth,NA_Enterprise_steady_growth
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,EMEA,Pro,Monthly,0.05553628578398773,2776,seasonal_wave,EMEA_Pro_seasonal_wave
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,EMEA,Pro,Yearly,0.5886814186563729,2943,seasonal_wave,EMEA_Pro_seasonal_wave
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,EMEA,Business,Monthly,0.06360305370029178,3180,volatile_growth,EMEA_Business_volatile_growth
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,EMEA,Business,Yearly,0.6742212651081662,3371,volatile_growth,EMEA_Business_volatile_growth
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,EMEA,Enterprise,Monthly,0.12648371027375035,6324,steady_growth,EMEA_Enterprise_steady_growth
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,EMEA,Enterprise,Yearly,1.3407209075939595,6703,steady_growth,EMEA_Enterprise_steady_growth
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,APAC,Pro,Monthly,0.02407990422777326,1203,gentle_acceleration,APAC_Pro_gentle_acceleration
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,APAC,Pro,Yearly,0.2552550114491392,1276,gentle_acceleration,APAC_Pro_gentle_acceleration
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,APAC,Business,Monthly,0.017449903930393026,872,slow_recovery,APAC_Business_slow_recovery
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,APAC,Business,Yearly,0.18497379764301158,924,slow_recovery,APAC_Business_slow_recovery
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,APAC,Enterprise,Monthly,0.015924843329300716,796,seasonal_wave,APAC_Enterprise_seasonal_wave
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,APAC,Enterprise,Yearly,0.16882420854091834,844,seasonal_wave,APAC_Enterprise_seasonal_wave
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,LATAM,Pro,Monthly,0.011903499323262581,595,cyclical_pattern,LATAM_Pro_cyclical_pattern
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,LATAM,Pro,Yearly,0.12621080469250223,631,cyclical_pattern,LATAM_Pro_cyclical_pattern
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,LATAM,Business,Monthly,0.024384916347991722,1219,seasonal_wave,LATAM_Business_seasonal_wave
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,LATAM,Business,Yearly,0.2585138251546311,1292,seasonal_wave,LATAM_Business_seasonal_wave
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,LATAM,Enterprise,Monthly,0.009029964085414972,451,cyclical_pattern,LATAM_Enterprise_cyclical_pattern
02/08/2020,02/14/2020,2020 Q1,2020,Q1,2,16,2020,2,February,LATAM,Enterprise,Yearly,0.09569353940117094,478,cyclical_pattern,LATAM_Enterprise_cyclical_pattern
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,NA,Pro,Monthly,0.02976276162552775,1488,cyclical_pattern,NA_Pro_cyclical_pattern
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,NA,Pro,Yearly,0.33835476093918465,1691,cyclical_pattern,NA_Pro_cyclical_pattern
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,NA,Business,Monthly,0.024449129425932453,1222,slow_recovery,NA_Business_slow_recovery
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,NA,Business,Yearly,0.27794630786644414,1389,slow_recovery,NA_Business_slow_recovery
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,NA,Enterprise,Monthly,0.2969212723979295,14846,steady_growth,NA_Enterprise_steady_growth
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,NA,Enterprise,Yearly,3.375729667152563,16878,steady_growth,NA_Enterprise_steady_growth
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,EMEA,Pro,Monthly,0.037925849158742884,1896,seasonal_wave,EMEA_Pro_seasonal_wave
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,EMEA,Pro,Yearly,0.43115871183302285,2155,seasonal_wave,EMEA_Pro_seasonal_wave
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,EMEA,Business,Monthly,0.09271565791166965,4635,volatile_growth,EMEA_Business_volatile_growth
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,EMEA,Business,Yearly,1.054089780936032,5270,volatile_growth,EMEA_Business_volatile_growth
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,EMEA,Enterprise,Monthly,0.09935368484379248,4967,steady_growth,EMEA_Enterprise_steady_growth
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,EMEA,Enterprise,Yearly,1.1295722540553583,5647,steady_growth,EMEA_Enterprise_steady_growth
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,APAC,Pro,Monthly,0.022482603913997635,1124,gentle_acceleration,APAC_Pro_gentle_acceleration
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,APAC,Pro,Yearly,0.25562423664729833,1278,gentle_acceleration,APAC_Pro_gentle_acceleration
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,APAC,Business,Monthly,0.017233184792343065,861,slow_recovery,APAC_Business_slow_recovery
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,APAC,Business,Yearly,0.19593015406664843,979,slow_recovery,APAC_Business_slow_recovery
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,APAC,Enterprise,Monthly,0.014223196763871406,711,seasonal_wave,APAC_Enterprise_seasonal_wave
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,APAC,Enterprise,Yearly,0.16171261015898264,808,seasonal_wave,APAC_Enterprise_seasonal_wave
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,LATAM,Pro,Monthly,0.006983172226054246,349,cyclical_pattern,LATAM_Pro_cyclical_pattern
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,LATAM,Pro,Yearly,0.07943157741268139,397,cyclical_pattern,LATAM_Pro_cyclical_pattern
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,LATAM,Business,Monthly,0.017843209032779986,892,seasonal_wave,LATAM_Business_seasonal_wave
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,LATAM,Business,Yearly,0.20289727302321747,1014,seasonal_wave,LATAM_Business_seasonal_wave
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,LATAM,Enterprise,Monthly,0.0071437049209060665,357,cyclical_pattern,LATAM_Enterprise_cyclical_pattern
02/15/2020,02/21/2020,2020 Q1,2020,Q1,3,17,2020,2,February,LATAM,Enterprise,Yearly,0.0812295435950218,406,cyclical_pattern,LATAM_Enterprise_cyclical_pattern
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,NA,Pro,Monthly,0.03371186591888256,1685,cyclical_pattern,NA_Pro_cyclical_pattern
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,NA,Pro,Yearly,0.49657578498514016,2482,cyclical_pattern,NA_Pro_cyclical_pattern
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,NA,Business,Monthly,0.054235970955687975,2711,slow_recovery,NA_Business_slow_recovery
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,NA,Business,Yearly,0.7989230624690612,3994,slow_recovery,NA_Business_slow_recovery
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,NA,Enterprise,Monthly,0.22694507071202039,11347,steady_growth,NA_Enterprise_steady_growth
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,NA,Enterprise,Yearly,3.3431415300976433,16715,steady_growth,NA_Enterprise_steady_growth
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,EMEA,Pro,Monthly,0.033623572936714065,1681,seasonal_wave,EMEA_Pro_seasonal_wave
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,EMEA,Pro,Yearly,0.4953477098695237,2476,seasonal_wave,EMEA_Pro_seasonal_wave
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,EMEA,Business,Monthly,0.06543312642160254,3271,volatile_growth,EMEA_Business_volatile_growth
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,EMEA,Business,Yearly,0.9638222466208526,4819,volatile_growth,EMEA_Business_volatile_growth
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,EMEA,Enterprise,Monthly,0.11429125209975449,5714,steady_growth,EMEA_Enterprise_steady_growth
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,EMEA,Enterprise,Yearly,1.6835625573542525,8417,steady_growth,EMEA_Enterprise_steady_growth
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,APAC,Pro,Monthly,0.01876627202817796,938,gentle_acceleration,APAC_Pro_gentle_acceleration
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,APAC,Pro,Yearly,0.276437300534837,1382,gentle_acceleration,APAC_Pro_gentle_acceleration
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,APAC,Business,Monthly,0.01722515815760047,861,slow_recovery,APAC_Business_slow_recovery
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,APAC,Business,Yearly,0.25372192421330425,1268,slow_recovery,APAC_Business_slow_recovery
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,APAC,Enterprise,Monthly,0.011670726915727441,583,steady_growth,APAC_Enterprise_steady_growth
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,APAC,Enterprise,Yearly,0.1719064362820733,859,steady_growth,APAC_Enterprise_steady_growth
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,LATAM,Pro,Monthly,0.005104939696287931,255,cyclical_pattern,LATAM_Pro_cyclical_pattern
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,LATAM,Pro,Yearly,0.07516140772962294,375,cyclical_pattern,LATAM_Pro_cyclical_pattern
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,LATAM,Business,Monthly,0.014680714944199097,734,seasonal_wave,LATAM_Business_seasonal_wave
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,LATAM,Business,Yearly,0.2163097796780872,1081,seasonal_wave,LATAM_Business_seasonal_wave
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,LATAM,Enterprise,Monthly,0.0068065862617172415,340,cyclical_pattern,LATAM_Enterprise_cyclical_pattern
02/22/2020,02/28/2020,2020 Q1,2020,Q1,4,18,2020,2,February,LATAM,Enterprise,Yearly,0.10024464130022008,501,cyclical_pattern,LATAM_Enterprise_cyclical_pattern
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,NA,Pro,Monthly,0.025259819534934152,1262,cyclical_pattern,NA_Pro_cyclical_pattern
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,NA,Pro,Yearly,0.46489465765613314,2324,cyclical_pattern,NA_Pro_cyclical_pattern
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,NA,Business,Monthly,0.047228718825405955,2361,slow_recovery,NA_Business_slow_recovery
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,NA,Business,Yearly,0.8693005958920998,4346,slow_recovery,NA_Business_slow_recovery
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,NA,Enterprise,Monthly,0.18531091630220042,9265,steady_growth,NA_Enterprise_steady_growth
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,NA,Enterprise,Yearly,3.4106535549175767,17053,steady_growth,NA_Enterprise_steady_growth
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,EMEA,Pro,Monthly,0.02369462576012889,1184,seasonal_wave,EMEA_Pro_seasonal_wave
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,EMEA,Pro,Yearly,0.43611114546920154,2180,seasonal_wave,EMEA_Pro_seasonal_wave
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,EMEA,Business,Monthly,0.05202864640147543,2601,volatile_growth,EMEA_Business_volatile_growth
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,EMEA,Business,Yearly,0.957609631330087,4788,volatile_growth,EMEA_Business_volatile_growth
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,EMEA,Enterprise,Monthly,0.08301145650787703,4150,steady_growth,EMEA_Enterprise_steady_growth
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,EMEA,Enterprise,Yearly,1.5278699232522133,7639,steady_growth,EMEA_Enterprise_steady_growth
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,APAC,Pro,Monthly,0.017369637582967112,868,gentle_acceleration,APAC_Pro_gentle_acceleration
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,APAC,Pro,Yearly,0.31966072862369005,1598,gentle_acceleration,APAC_Pro_gentle_acceleration
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,APAC,Business,Monthly,0.015443245244745251,772,slow_recovery,APAC_Business_slow_recovery
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,APAC,Business,Yearly,0.2842231362351504,1421,slow_recovery,APAC_Business_slow_recovery
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,APAC,Enterprise,Monthly,0.012224564712966226,611,steady_growth,APAC_Enterprise_steady_growth
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,APAC,Enterprise,Yearly,0.2249624919306004,1124,steady_growth,APAC_Enterprise_steady_growth
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,LATAM,Pro,Monthly,0.0059798428832303595,298,cyclical_pattern,LATAM_Pro_cyclical_pattern
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,LATAM,Pro,Yearly,0.11010134876412193,550,cyclical_pattern,LATAM_Pro_cyclical_pattern
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,LATAM,Business,Monthly,0.011020569501577563,551,seasonal_wave,LATAM_Business_seasonal_wave
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,LATAM,Business,Yearly,0.20283305994527678,1014,seasonal_wave,LATAM_Business_seasonal_wave
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,LATAM,Enterprise,Monthly,0.00413371689243441,206,cyclical_pattern,LATAM_Enterprise_cyclical_pattern
02/29/2020,03/06/2020,2020 Q1,2020,Q1,5,19,2020,2,February,LATAM,Enterprise,Yearly,0.07613263053347646,380,cyclical_pattern,LATAM_Enterprise_cyclical_pattern
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,NA,Pro,Monthly,0.03791782252400029,1895,cyclical_pattern,NA_Pro_cyclical_pattern
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,NA,Pro,Yearly,0.45897100121610096,2294,cyclical_pattern,NA_Pro_cyclical_pattern
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,NA,Business,Monthly,0.07001633485962205,3500,slow_recovery,NA_Business_slow_recovery
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,NA,Business,Yearly,0.8474199895837966,4237,slow_recovery,NA_Business_slow_recovery
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,NA,Enterprise,Monthly,0.2656093702670817,13280,steady_growth,NA_Enterprise_steady_growth
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,NA,Enterprise,Yearly,3.2146993209467007,16073,steady_growth,NA_Enterprise_steady_growth
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,EMEA,Pro,Monthly,0.038535873399179806,1926,seasonal_wave,EMEA_Pro_seasonal_wave
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,EMEA,Pro,Yearly,0.4664357715267107,2332,seasonal_wave,EMEA_Pro_seasonal_wave
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,EMEA,Business,Monthly,0.07345976116419363,3672,volatile_growth,EMEA_Business_volatile_growth
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,EMEA,Business,Yearly,0.8891263837062998,4445,volatile_growth,EMEA_Business_volatile_growth
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,EMEA,Enterprise,Monthly,0.1266924027770577,6334,steady_growth,EMEA_Enterprise_steady_growth
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,EMEA,Enterprise,Yearly,1.5334002745898585,7667,steady_growth,EMEA_Enterprise_steady_growth
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,APAC,Pro,Monthly,0.020588318114746137,1029,gentle_acceleration,APAC_Pro_gentle_acceleration
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,APAC,Pro,Yearly,0.24914674241002735,1245,gentle_acceleration,APAC_Pro_gentle_acceleration
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,APAC,Business,Monthly,0.023092628154434556,1154,slow_recovery,APAC_Business_slow_recovery
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,APAC,Business,Yearly,0.2795355815454772,1397,slow_recovery,APAC_Business_slow_recovery
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,APAC,Enterprise,Monthly,0.015539564861656344,776,steady_growth,APAC_Enterprise_steady_growth
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,APAC,Enterprise,Yearly,0.18810418519262212,940,steady_growth,APAC_Enterprise_steady_growth
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,LATAM,Pro,Monthly,0.010827930267755376,541,cyclical_pattern,LATAM_Pro_cyclical_pattern
03/07/2020,03/13/2020,2020 Q1,2020,Q1,6,20,2020,3,March,LATAM,Pro,Yearly,0.13100270563382913,655,cyclical_pattern,LATAM_Pro_cyclical_pattern
